"cci"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-46.3342566862575
-23.2971099069284
-5.00845766650901
-7.27513437104164
39.9877254177529
65.6759048248194
90.1198152674592
48.4624875635086
-0.991658247609336
-19.0976379611815
30.533182042728
34.3469256157694
27.2964914210957
32.7017888805003
25.3244127000737
-25.4095348994114
-32.417794490117
-85.1439078425057
-55.034309799365
-91.6582881105618
-110.399966114056
-94.2950354529642
-82.5314229043886
-72.6662227952131
-101.573322723848
-16.5813365413605
-120.534432706994
-159.166298724918
-221.473071308977
-234.593399186653
-189.638495819273
-151.302363525959
-142.5692462276
-162.635700179954
-158.695062733537
-142.309046417273
-97.4717941679164
-83.3611764578629
-85.6559181778602
-87.847828589805
-116.157625754711
-108.496882017736
-71.6208399339842
-41.1145032352545
56.5035193114142
103.419605342451
98.5347726027458
82.8343640997307
56.792910712173
37.0191641481241
236.374203879069
262.197685467919
241.468803099304
160.872354671706
160.309055928671
157.855329024162
115.905033655053
143.916767057224
158.543546037028
133.249587700531
169.344142900845
192.759554629985
197.234947137056
168.872305272183
145.860416776177
128.95008934392
112.875714576462
92.4254112861254
90.2665166383691
78.0864487931777
69.3560382815204
70.7524140178311
62.7228781573537
57.9264090234217
58.3894917047085
71.2166520752583
58.3585223615245
35.9974547970227
44.1901196448337
38.7072675947059
48.2496769739933
69.0216507309558
75.7639928056794
86.0102682890679
68.4002644340447
54.7853972992513
59.5141889571807
-3.09226188694724
-23.7705112632197
-21.0417063774342
9.17029489540997
-8.69612144586615
-3.02721596298358
2.0668548964952
-35.2920834389503
-53.6975226951985
-118.460673834036
-149.677706878816
-127.989322590368
-141.376221812929
-181.756789012762
-166.641231341725
-145.221803692959
-197.011969381389
-182.696443788728
-182.500903471477
-174.383932492517
-162.348988390753
-174.075655243229
-138.781726321223
-122.217576481382
-88.615171147812
-88.9385047030844
-106.711281442167
-82.2485438494141
-62.4418269925993
-53.0944410681583
-74.6398860012176
-73.8110236708392
-61.1781910047163
-86.2450762342161
-134.587372008011
-121.619529747595
-121.604825784917
-98.7804210638183
-89.7658320568494
-74.9657591659136
-109.251257929705
-118.978735220054
-127.364336253784
-129.474009467851
-168.115343864352
-159.056610737502
-158.576951793645
-178.292621048243
-161.812361877302
-135.606159319986
-110.668298285009
-96.8796719664376
-126.544278704147
-115.451743274938
-92.8127686478128
-54.3997931972022
-53.5268673104477
-21.3489955119289
14.2126487731841
40.8833407057719
10.0607582196112
12.5978778207956
-4.5029376040426
-29.1982681233768
78.7754169374633
51.2746579948931
13.4700136123756
32.8255787981509
-53.1950042242219
-78.3084597260476
-96.6774753865604
-86.2036659604435
-105.055762777512
-64.4420125257788
17.4829566084408
56.8488749997324
70.5393792105495
78.8086944204002
83.1070226608605
79.1371686048329
193.459649509096
192.43227904665
248.308804982405
243.44560435071
205.166784728854
203.650276697283
204.429211983773
168.279554905265
153.964934562666
132.382202770951
108.689284766343
115.971862254639
130.009707817079
102.196904797435
103.515089076549
73.3412718292328
70.8657604216743
90.0820826500156
100.961279206338
110.626744314354
114.608747076118
117.165223819094
124.184716086645
139.846270977491
131.870770079818
119.604371632949
127.451314900233
84.9334067176757
98.068624125827
108.800875498746
121.936211346346
123.399589466038
123.406620327088
109.044980318229
67.4147731588791
47.3977150881571
33.5766529912324
33.8971572893829
67.6906521254119
57.8390899783158
52.9603764537218
49.8377921330186
55.6472337977983
51.0060856858244
65.4396402596841
300.780546743449
314.195158456664
294.024436876701
282.264975130905
307.646167664669
283.395386308168
250.252697386925
219.681728150438
194.560845586251
139.028360059807
126.733367524348
140.288766285462
164.471590581266
164.257793300398
187.446416482215
243.256033306287
230.496977244184
197.607673746924
157.277366599305
156.570486202031
148.131752710926
123.24025150393
106.855001569673
95.5730753998182
126.895623740174
118.396929540429
117.993825627696
110.435349949569
91.6296745982794
92.7621211932718
121.451248763202
150.750453748035
120.417886024483
150.580283378178
181.099138188725
178.310775904247
119.654553310755
130.423671808711
115.964148483981
102.777349336475
77.134361061201
84.7716994268591
62.1985824735135
69.6408080057698
91.6054107245079
89.2037365958259
87.7305205409643
79.7930064281963
60.7019155736958
51.6247959487511
82.7551101902106
77.4245052757103
81.7027402927936
85.6218548177367
73.0142939093738
95.866402668432
106.688120373845
113.082502221572
107.205347470016
82.1265387937468
62.2899780533286
32.6992013835185
35.6496516818206
-49.0456761871446
