"Date","X.gspc","msft","tsm","nvda","amzn","aapl","goog"
2018-01-01,0.0561787041255281,0.110708453581325,0.142749044882581,0.270284208740625,0.240638975418106,-0.0106364302854195,0.118061964624516
2018-02-01,-0.0389473718793677,-0.0130513152855852,-0.0432576217118653,-0.0154596892573671,0.0424290636020013,0.0638475954670012,-0.0557379313421028
2018-03-01,-0.0268844986005566,-0.0266609799456024,0.0094578976203856,-0.0430165427021455,-0.0430493688856892,-0.058050733333379,-0.0660251712768796
2018-04-01,0.0027187749953684,0.0246521319464837,-0.121343641733661,-0.0288872841724575,0.0820747964716302,-0.0150196941876,-0.0140144712929235
2018-05-01,0.0216083418545836,0.0568862263236474,0.00650195045616139,0.121342824336412,0.0405394108803863,0.130763653204997,0.0665074137858109
2018-06-01,0.00484243626760773,-0.00232694998037847,-0.055297140761242,-0.0606288646234739,0.04306519231774,-0.00941828304609433,0.0282583422572288
2018-07-01,0.0360215561728992,0.0757529781408293,0.127188116425474,0.0336006546658022,0.0456760075509374,0.0279833215855523,0.0910769081794712
2018-08-01,0.0302632112767482,0.0589177968714017,0.0579956186057999,0.146287704136779,0.132364481285397,0.196226879573918,0.000764030042237887
2018-09-01,0.00429428742646172,0.0181607841384666,0.0128440686442548,0.00121129002489583,-0.004824306834254,-0.00830294490667625,-0.0202924019825816
2018-10-01,-0.0694033560936964,-0.0661012941019118,-0.137228292441811,-0.249768674075024,-0.202191750183079,-0.0304775614219644,-0.0977820821387134
2018-11-01,0.0178593566547799,0.0381986885526936,-0.0133857832534984,-0.224825676134865,0.0576717524524197,-0.184044588627273,0.0164008916323731
2018-12-01,-0.0917768946799726,-0.084047251746078,-0.0180899255763628,-0.183136508295152,-0.111349700064044,-0.116698376773488,-0.053744905946798
2019-01-01,0.0786844016658262,0.0281579267396345,0.0192359546845795,0.0767789954487948,0.144317090052321,0.0551540297024981,0.0779830656477442
2019-02-01,0.0297288893439271,0.0727760073916654,0.0380117050977316,0.0731130185334579,-0.0459059848796182,0.0403147762356007,0.00317991099939621
2019-03-01,0.0179242562495885,0.0527537599438191,0.0489116487766642,0.164008802786317,0.0859357073135327,0.0970257213049715,0.0476730897815691
2019-04-01,0.0393134983137379,0.107342745464152,0.0698242352118545,0.00801965984056919,0.08185874546917,0.056435911518462,0.0129292196814461
2019-05-01,-0.0657777313668354,-0.0529862593793061,-0.12482887400269,-0.251602251851577,-0.0786131967477928,-0.127572587224393,-0.0713937183701387
2019-06-01,0.0689301639982407,0.0831177747681588,0.0213820007157904,0.212387487758739,0.0667917465500809,0.130519163127753,-0.020586569464351
2019-07-01,0.013128152166958,0.0172439343298019,0.0883329859819364,0.0273396697150022,-0.0141791834936947,0.0763944788655516,0.125607084958861
2019-08-01,-0.0180916272405239,0.0116679847951832,0,-0.00717166262312217,-0.048473822697145,-0.0201839463409739,-0.0234901677202641
2019-09-01,0.0171811779310207,0.00848685741886947,0.0903119488073546,0.0391618505666139,-0.0227327431597065,0.0729615566098939,0.0260079457182149
2019-10-01,0.0204317705136841,0.0312162581888543,0.11080037815403,0.154822758580412,0.0234747012691118,0.110684436089744,0.0337243643115329
2019-11-01,0.0340470377144999,0.0558694987683985,0.0282781145510047,0.078201201851709,0.0135873012274038,0.0743286939277367,0.035592135241129
2019-12-01,0.02858981890573,0.0417491865608154,0.0943680223607795,0.0856325975159939,0.0261216942644731,0.0987838873582203,0.0245677537883297
2020-01-01,-0.00162809281904895,0.0794546545451695,-0.0716006877223079,0.00480233570356318,0.0870638027865226,0.0540099308659666,0.0727065309609561
2020-02-01,-0.0841104836384031,-0.048287619262234,-0.00185388351255127,0.142283143863687,-0.0622137201336306,-0.116797593853061,-0.0661679452984615
2020-03-01,-0.125119282408928,-0.0265414970604626,-0.112369970652196,-0.0239567282505262,0.0350205713182233,-0.0697614613964226,-0.131797246415894
2020-04-01,0.126844038165279,0.136326162480022,0.111738858553838,0.108801212599036,0.268900117666072,0.155373768335345,0.159828341408931
2020-05-01,0.0452818196655583,0.0225433465475128,-0.0527009068467891,0.214657113826842,-0.0127849412400918,0.0821647911893318,0.0595109303781672
2020-06-01,0.0183883965139243,0.110559315180551,0.127955461800428,0.0701087911894266,0.129566728533911,0.14738625209704,-0.0107144268236555
2020-07-01,0.0551013214804436,0.00737064537609043,0.389642394812764,0.11760675875452,0.147113621850021,0.165131641358882,0.0490588860341826
2020-08-01,0.0700646669017177,0.100092701928133,0.00456332378168075,0.259992029017539,0.0904610336929822,0.214379735478429,0.101971688267404
2020-09-01,-0.0392279701784231,-0.0673967854853618,0.0229652958337441,0.0116639974672316,-0.0875785918526056,-0.102526320643887,-0.100711014866624
2020-10-01,-0.0276657862213797,-0.0373698499592323,0.0345380913074874,-0.0736484228163463,-0.0357540853352056,-0.060012063679786,0.103027970326765
2020-11-01,0.107545635443859,0.057292468185798,0.156790192748864,0.0692116901263135,0.0434398688653248,0.0936064889240619,0.0861993903864196
2020-12-01,0.03712145909357,0.0390058885366418,0.123892029358465,-0.0258552736308459,0.0280583830144842,0.114573700461968,-0.00503198405849425
2021-01-01,-0.0111366607554451,0.0428918650456759,0.114453371448586,-0.00499811529706717,-0.0155760122365284,-0.00550151265436457,0.0478685835642704
2021-02-01,0.0260914513774485,0.00181064906358361,0.0363726622814389,0.0557940317486421,-0.0353284137674237,-0.0810852078905835,0.109557992689706
2021-03-01,0.0424386325331652,0.0145881716086459,-0.0608226418422788,-0.0267053138457276,0.000371784148517111,0.00733959569494779,0.0155975466196651
2021-04-01,0.0524253213475584,0.0696016800523809,-0.0130199605294289,0.124454450009663,0.120662737095683,0.076217806563153,0.165080201525798
2021-05-01,0.00548648867060701,-0.00991355409869553,0.00531097102901738,0.0822812014867141,-0.0704702552586938,-0.0521071485902567,0.000597532301755459
2021-06-01,0.0222140095658348,0.0849887930277941,0.0238582399215738,0.231339931119637,0.0673549873709399,0.0991092692642976,0.0392940573511174
2021-07-01,0.0227480548283886,0.0517165377677287,-0.0292943089645637,-0.0251718520833892,-0.0327222827222827,0.0649824288858132,0.0790401145931194
2021-08-01,0.0289904162554385,0.0595626724319192,0.0203189536949909,0.148007569529845,0.0430341694999939,0.0409296667744525,0.0757353746844759
2021-09-01,-0.0475691688019011,-0.0661189583020791,-0.0618435465779304,-0.0745588835624381,-0.0535181087629258,-0.0680366311432253,-0.083846655585158
2021-10-01,0.0691438364006066,0.176291073078403,0.0183609081446194,0.234166823955106,0.0266024575966432,0.0586572653834474,0.112594702260946
2021-11-01,-0.00833370618474614,-0.00310596102304656,0.0303430489906452,0.278053718046762,0.0399237013064871,0.103471292952141,-0.0392424453705367
2021-12-01,0.0436129134620648,0.0173326811149832,0.0269739307857951,-0.0999204162311663,-0.0492519687882849,0.0742286996124194,0.0156369065356832
2022-01-01,-0.0525851650273938,-0.0753448970803048,0.0192835154343206,-0.167454331868942,-0.102829910218457,-0.0157121610060403,-0.0620751560160629
2022-02-01,-0.0313604919459083,-0.0391986687592669,-0.127374993615211,-0.00412479914651485,0.0266725182655885,-0.0552695029727488,-0.00595065610706323
2022-03-01,0.0357732883715463,0.0318618050852279,-0.0256985323343801,0.118966538527151,0.0614372850300157,0.0574733876804496,0.0352766227344872
2022-04-01,-0.087956711804343,-0.0998670454696179,-0.108670646450308,-0.320274083335326,-0.23752509313621,-0.0971307866364083,-0.176749686136579
2022-05-01,5.31777046446471e-05,-0.0203588718656444,0.0255030962961272,0.0067396341206318,-0.0327643176031664,-0.0558832724369057,-0.00806754897457935
2022-06-01,-0.0839199999338268,-0.0553205900431896,-0.14218260879172,-0.188142690754774,-0.116459212622413,-0.0814296923904323,-0.0409202452345972
2022-07-01,0.09111639173021,0.093096619990601,0.0823242000848146,0.198166081632355,0.270595971297501,0.188633653129514,0.0664472513042988
2022-08-01,-0.0424401282729984,-0.0686399860510944,-0.0579792573257231,-0.168969896277746,-0.0606150462405204,-0.0325518027502628,-0.0642146596618917
2022-09-01,-0.0933956720132743,-0.109266864997271,-0.177444525330368,-0.195773151622592,-0.108621890097838,-0.120977001175321,-0.119102151335452
2022-10-01,0.079863413837009,-0.00330609288901101,-0.102246186860526,0.111870813779042,-0.0934513058282633,0.1095513728218,-0.0154965974011815
2022-11-01,0.0537528933524931,0.0991254642778826,0.348172288960316,0.253834234343723,-0.0575947030970992,-0.0346289140824874,0.071730329848389
2022-12-01,-0.0589714740747305,-0.060045434279527,-0.102313872616331,-0.136441527474814,-0.129894352564797,-0.122272554568494,-0.125381902158145
2023-01-01,0.061752857834679,0.0333166124191345,0.244865163327326,0.336868771571709,0.22773806254069,0.110521060723713,0.125549407958835
2023-02-01,-0.0261124939318186,0.00649691548449688,-0.0610374577505735,0.18830930150937,-0.0862987892321447,0.0216231930220515,-0.0958245662524701
2023-03-01,0.0350516125771089,0.155881604961315,0.0683357869426509,0.196459377236201,0.0961476943206232,0.118648597787605,0.151716461630568
2023-04-01,0.0146423416624811,0.0657649073029848,-0.0937432155020248,-0.00100802381463129,0.0209119567583442,0.0289872586793272,0.0405769348144531
2023-05-01,0.002482347368193,0.0687691343202465,0.169513555976495,0.363436480047246,0.143480372884588,0.0446134350010449,0.139992620171775
2023-06-01,0.0647274649042346,0.0369986703447476,0.0236332479724336,0.118094796952114,0.0811079667505702,0.0943300492000176,-0.019453687869399
2023-07-01,0.031138932355011,-0.0135666735222333,-0.0175386115257686,0.104652313080773,0.0254678739635266,0.0127854601842131,0.100355453973251
2023-08-01,-0.0177163900708541,-0.0242915079064344,-0.0562783837133705,0.0561963544167148,0.0323907994336624,-0.0436752454280527,0.0318533954903636
2023-09-01,-0.0487193674656249,-0.0366426940681785,-0.0712835117099424,-0.118650573340773,-0.0789072689928591,-0.0886782819839236,-0.0400436822394813
2023-10-01,-0.021979688737983,0.0708154722139747,-0.00678945865276484,-0.0625072239748796,0.0469634476268064,-0.00256995750336953,-0.0496776848581668
2023-11-01,0.08917926878197,0.12067084699709,0.127447576308091,0.146885773854113,0.0976782655173829,0.112314763693394,0.0687948516140644
2023-12-01,0.0442292311563601,-0.00757434506729677,0.0687493845365474,0.0588411134152633,0.0400438513940762,0.0135825315741263,0.0523446430905155
2024-01-01,0.0158957075989915,0.0572810805709004,0.0861538373506986,0.24241753611472,0.0214558013324576,-0.0422272110027496,0.00617335145952983
2024-02-01,0.0517206406237231,0.0403944580174504,0.139075772059139,0.285809465151262,0.138917512774074,-0.0197938938031275,-0.0142454459025902
2024-03-01,0.0310187799153429,0.0171162999747089,0.057356065810481,0.142127659082019,0.0204798058863742,-0.0512863306913468,0.089283129464353
2024-04-01,-0.0416150717378987,-0.074610226652787,0.00948175859755077,-0.0437602622682393,-0.0298259493135491,-0.00670628601082762,0.0813083234562752
2024-05-01,0.0480211901511991,0.0662677399644838,0.0997524196413751,0.268871122112255,0.00822858537946429,0.128691351689687,0.0566084023248893
2024-06-01,0.0346698012830833,0.0766507044779894,0.150754801937292,0.126850467198017,0.0952731655293202,0.0955526404014954,0.0543802660955176
2024-07-01,0.0113213168878687,-0.0639892724519445,-0.0460847742900155,-0.0527764628795746,-0.0324450415133813,0.0544108203377885,-0.0559917368606742
2024-08-01,0.0228347069366303,-0.00289229457971784,0.0355850047520359,0.0200820899925642,-0.0453524222981362,0.0311599338611751,-0.0464336908434396
2024-09-01,0.0201968840906012,0.0315480958009324,0.0114735076046447,0.0173410375068747,0.0438655564764968,0.0174672489082969,0.0125976732079564
2024-10-01,-0.00989674330315173,-0.0556588016938923,0.0971382236140548,0.0932146890468936,0.000375634974195671,-0.0304291688321486,0.0328967038679693
2024-11-01,0.0573012954820988,0.0421065217043551,-0.0308596086449604,0.0413528602012813,0.115289732815648,0.0505510954974179,-0.012739573322947
2024-12-01,-0.0249901370484836,-0.00462851625803721,0.069479051102647,-0.0286438098652238,0.0553177162622697,0.0551552531786893,0.117015639072415
2025-01-01,0.0270163042404441,-0.0152787721029804,0.0599017747835557,-0.105890195116846,0.0833674886595391,-0.0575832532321037,0.0796051431829494
2025-02-01,-0.0142420926998251,-0.0435358922336712,-0.137540643691688,0.0403930914170741,-0.106866352571512,0.0247457471944518,-0.162354104532498
2025-03-01,-0.0575446976813754,-0.0544093708085317,-0.0804852316930452,-0.132404748302655,-0.103730942147567,-0.0815001312997871,-0.0928463905459655
2025-04-01,-0.00762494334628984,0.0529316027113728,0.00415664121329066,0.0049824776638875,-0.0306948202801551,-0.0433530125202713,0.0298278422169088
2025-05-01,0.0615238261407829,0.164701649490267,0.159757660884151,0.240635394367276,0.111647308005222,-0.0548235006893382,0.0743365452124968
2025-06-01,0.0496068394677158,0.0804805358620666,0.171580782703549,0.16917042688022,0.0701429455544569,0.0215085483403133,0.0262655083935254
2025-07-01,0.0216665625306408,0.0725558313507634,0.0668020188841405,0.125830678731659,0.0670951331494359,0.0116976613378783,0.0872089817573215
2025-08-01,0.0190664442950362,-0.0502530413469424,-0.0444913509529134,-0.0207455025732425,-0.0218273486695537,0.118369664202266,0.107176180148969
2025-09-01,0.0353236872187016,0.0222226799648116,0.209728481187678,0.0711907777970506,-0.0411790073178221,0.096881216301782,0.140589165194954
2025-10-01,0.0226868719049237,-0.000270324635848323,0.0756918739807305,0.0852717520954665,0.112264849816605,0.0618151432766887,0.157134074288342
2025-11-01,-0.0440689484342978,-0.0592688487787134,-0.0763239131737652,-0.107906590502084,-0.110883636457697,-0.0152383592543313,0.0289546641474668
2025-11-20,0,-0.0178395519143403,0,0,0,0,0
